"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"11",0.0104154626981007,-0.0351742082106767,-0.0575848336842435,-0.21592585765517,-0.212644411471394,0.0551977588948221,-0.0141949014298305,-0.048316308287853,-0.144539594130036,-0.00949059406385412,0.964474112993011,0.131851830397805,-0.089572553570993,0,-0.0652342725199327,-0.00999565843592195,-0.0186763425205246,0.0163204938940885,-0.0644049175995809,0.0209691256103177,-0.00967168265174598,0.0257306530845845,-0.0231000569231636,-0.121285324091895,0.142713565239526,-0.29725882123886,0.0435257007647574,-0.250956570915026,0.279315073128115,0.0521187669204111,0,-0.333889491609451,-0.12238633330896,0.0235437068283663,0.0264353930715106,-0.116907532647876,-0.021371238424903,-0.0399276956824028,-0.00167879220311508,-0.0779368189587912,0.00565078903853944,-0.019541055593815,-0.00521923527172953,0.0467220430486529,0.0172887441348266,-0.0714753833689063,0.0865456899513944,-0.230556635808135,0.0670881783072499,-0.0135656505128462,0.0022210161715121,0.0491691596652934,0.0456408171750361,0.00376369743861223,-0.0952550805546221,-0.0960097755044848,-0.0233557953569824,-0.00288347362207688,-0.0258260232590711,-0.030841981412818,-0.06138342724566,0.202064275845223,-0.0506849454481988,-0.0381300883445095
"12",-0.00412669542697906,-0.0100465599679296,0.00450801729856594,0.060025829416264,0.18419417437376,-0.118758464455019,-0.079651251801909,-0.0156824388284994,0.0200319556915854,-0.0134396111913346,0.0551121556844734,0.436220611130399,0.0170612885287018,0,-0.0913545839412353,0.0777672563579233,-0.031071290029837,0.0616411551407423,-0.0595268972285809,0.00306738461087463,-0.00426601656043794,0.0543028712689871,-0.00129991827209709,0.0568574537888021,0.0329275606352369,-0.0401336719021719,-0.0222513301553922,-0.0176366243853729,-0.00744370753732849,-0.0144430267168387,0,0.0327720327899433,-0.0373937982431795,0.0024537557480558,0.0322200495048219,-0.0203902565229134,-0.0165979072266973,-0.00289012275770989,-0.00742737654495626,-0.00875227275835346,0.000861188359006924,-0.00456337454182306,-0.00354100196887639,0.00260130645686843,-0.0140854764543395,-0.0303596782661911,0.0190505594473426,-0.0214764559989784,0.0108249003315228,-0.00558164683813279,-0.00516833539978522,-0.0197034819624308,0.0164002437240176,0.00638807491060005,0.0063461535773111,-0.0155559879741536,0.00354423441956976,-0.0203047575578238,0.0140792662966549,0.00404458739024737,-0.0508899314087438,0.05767589385307,-0.087859787666943,0.0221994475589304
"13",-0.00301125768119859,-0.0733863312449332,0.0628048247796284,-0.000347984190859444,-0.0992435060662207,-0.586902009891386,0.0862069670908355,-0.060056332101685,-0.645788560652836,0.031661407332121,0.549944784391786,0.0692720310870271,0.974052250002914,0,-0.195546433944685,0.450635182089856,-0.492719919633469,0.0180147489942811,-0.139781283560552,0.0330059324911617,0.0104848867254315,0.0665948127511249,0.205594575449333,0.213500635646488,-0.0543188652951681,0.282094992145594,0.114098462859831,-0.250393279797288,-0.256006956228919,0.0504225861862755,0,0.0465645014742908,0.193647971339499,0.0147980831140138,0.148118570737374,0.231462079157516,0.0301133600647132,-0.036640670119318,0.0435013164317706,-0.00148906402628358,0.0219932610489985,0.0826306280393816,0.0127323101297939,0.0630150899906,0.0321464807192471,-0.0923671948951918,0.169449285163743,0.222895887426461,0.0250142591030506,0.183787775831081,-0.0162489444222434,0.0932722908989011,-0.0562616458918793,0.142719588620253,0.246434369078405,0.0451509269708457,-0.0405835633446317,-0.0389079287134983,0.158758814971508,-0.0150727769637341,0.215719410818531,-0.219290315550953,-0.0237879778993904,0.0444301045746522
"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",-0.0121830582906752,0.0173638977007722,-0.0064356567348156,-0.0137042900029457,-0.141693762019391,-0.00868797584938792,0.0235809337580024,-0.0137829818622998,-0.0513122926340241,-0.0138563135052405,-0.0548001147709067,0.0156710792580256,-0.0148748429835529,0,0.622743940703323,-0.0934635171864448,-0.0589981320120116,-0.0578387658331701,-0.0144756124562372,-0.0148802025862547,-0.0171103393096792,-0.0547065748921389,-0.0786647078294001,-0.0759150442015457,-0.0546245317992706,0.0755674251312648,-0.0326343277441111,-0.0689928154913662,-0.0214689254537659,-0.0125418774804259,0,-0.126912456984501,-0.00689263408799929,-0.0510262907691937,-0.0302516376370991,-0.0821177378288943,-0.0442455889549309,-0.0272763535148155,-0.00666985018694781,-0.00720941110596774,-0.0036802683020234,-0.00390229432203758,0.00103785553024318,0.0050543651059811,-0.00761891436198523,-0.0646708218494338,-0.0113767725789071,-0.028625317186266,-0.0382821027077177,-0.00162915257975806,-0.00416616798857398,-0.0526865044788654,-0.0182593499884637,-0.0256918331498941,-0.00094839634541519,-0.0173298109738767,-0.0136970024261934,-0.0212708781625981,-0.00895506727686701,-0.0113042836888318,-0.0233463691015426,-0.0653944417132487,-0.0948815171542662,-0.0155544989611259
"16",0.00777589465691135,0.00762601538164152,0.0375744519194757,-0.0710610348915391,-0.353512152169877,0.176001283308737,0.0973441584500528,0.0454194499710988,0.166506824550162,0.0812155553961366,-0.142737556929153,-0.0526646942805468,0.0401461469101318,0,0.108490922809786,1.13634630619067,0.108540861249959,-0.0280010627069084,-0.00848113972507534,-0.0152225058248732,-0.063228953672807,-0.0577895801180173,0.0585577708858776,0.229041229337855,-0.031495910857186,-0.0396006236671696,0.150443517953188,-0.107716311544662,0.0142982470604675,0.00394407531733994,0,0.0887110835563235,0.00642711439541555,-0.043605793786525,-0.0451811458736442,0.0648642938558323,-0.0164660079876797,0.0838027800000502,0.00817718884734311,-0.378746969662782,0.00881384600459977,0.0556222670998568,0.0043808790984209,-0.0988951934640924,-0.00674665635167326,0.150889867234317,0.0359195812518685,0.0197413608632608,0.097546628279921,0.0305065191970903,-0.00224069896404475,0.0524589339169138,-0.0219592735885648,0.017928465119694,0.0234574240865659,0.0062346090728172,0.0315055170372568,-0.0169488772688904,-0.0281026518128397,0.0225349936032116,0.109764644655593,-0.0750639413349326,0.0499870447312993,-0.030674427773851
"17",-0.00708626696794939,-0.0245018253209134,-0.00529429310395666,0.0309977097687631,-0.0159856913871457,0.01950342783267,-0.00386496374057911,0.0683155472416448,0.11389769334906,0.00274675375280036,-0.0335136633978064,-0.0309687389987449,0.0331983500557217,0,-0.00693731563169534,0.0535508852331553,0.116959920597865,0.0323070909581898,-0.0070240257869592,0.00425131475685231,-0.0192610913340217,-0.0863557489188365,0.0145948815868564,-0.0778159904258012,-0.0837022712195654,0.014436400317701,0.0243770434685051,0.0598218035612154,0.00384552206913489,-0.0217157991557079,0,0.0561082258708987,-0.00540834871623153,-0.0322379295968314,0.0783351156939328,-0.108112055484844,-0.0339830915339929,-0.044878687220782,0.00903792457693978,-0.162850034801757,0.00197546600815076,0.0156645357321363,-0.00448157578737771,-0.0330804421574481,-0.00293026541403151,0.0099242312984009,0.0133702061121538,-0.000955112962260925,0.0189002429342342,0.000856239736991444,0.00263609939502472,-0.0185213079021262,-0.0257129516851522,-0.0344663240526784,0.0512653710088525,-0.0250738505780785,0.0223107222018685,-0.0347750661846681,0.0381340621888797,0.000675835655726901,0.0770564905284432,-0.139498003433104,-0.0229000940061653,0.0237249926850023
"18",-0.0157851894810089,-0.309742860307544,0.0184080035030009,0.082797712631482,-0.144427390123205,-0.105029719913917,0.138478754407769,-0.136185320554912,-0.518017533220851,0.0130773405697504,0.120273809057375,0.273573885987818,-0.0195404607453477,0,0.0315363727330481,-0.225505047225294,0.390645803432965,0.777364668130301,-0.263978020653168,-0.0505599939827248,-0.0518961873809642,-0.133342110865659,-0.10000441222519,-0.233987071643731,0.0658732347784423,-0.175247535730957,0.100190889523004,0.0912438505268188,-0.26695393564588,0.00205859527982354,0,-0.449372324242721,0.111075877219955,-0.000628221974477237,-0.197833662246761,0.29876045196792,0.146070682109561,-0.116064210424018,-0.0294228230581035,-0.101270666832181,0.00719006218388351,-0.0584203229586514,-0.0175813549093319,0.0340749856077619,0.0173412628911366,0.0894267726258789,-0.0168540480108953,-0.0572584840806051,-0.0738518494648901,0.0501059359538122,-0.0315437932866529,-0.0103676931038194,-0.112001953011123,-0.00700322898049392,-0.156148874189371,0.169494726131026,-0.010872515095075,0.0146091225403909,-0.0270336209416894,-0.0211641145139125,-0.172239929004482,0.218196331300263,-0.0045123349944663,-0.0746279916637678
"19",-0.0100916106294188,-0.0243720356499705,0.00153789936307526,0.0776537388136807,0.151962633349518,-0.107576532895492,0.0974584994675362,-0.319260972654451,-0.567880278598356,-0.0485671565527574,-0.145224188594631,-0.171449427160508,-0.0918499776221284,0,0.0476698940890021,0.000402030873729218,0.0911420365917938,-0.127231424369832,0.286411026340208,-0.0246614938586401,-0.00683857095987934,0.13213392646159,0.0612491442831022,0.108709204146266,-0.0741569966579517,-0.158061711099059,-0.0119877686460981,-0.0529287786447967,0.0325677796409698,0.0298939287382269,0,0.271353869752158,-0.104783911036168,-0.00440401008745084,0.0701771700235295,-0.233256985488964,-0.107313632826612,-0.000443535666978213,0.0208065794286462,-0.173362245900639,-0.00397734630503596,-0.0225775901607899,-0.0111696538821101,0.0437932474296825,-0.0120764085150554,0.0439517122110636,0.0235065683529003,0.0476664273825715,0.003430210056886,-0.00519820750586617,-0.0124981411292545,-0.0502054478288358,0.0353450395935735,-0.0707511177339093,-0.016025069805917,-0.036118165397521,-0.0437185061260284,0.00955081279958562,-0.00339995938855389,-0.0158345116678214,0.114868326735676,-0.0716720914944947,0.0355006724491308,-0.0159310784885928
"20",-0.0316775269531733,0.171879281332206,0.0627695718672181,0.201589850512589,0.348515943789998,-0.0493585430221815,-0.194931537052092,0.916412975100441,0.910003102125196,0.0952134351267087,0.338984421246159,-0.626821814548545,0.0411196558758819,0,0.237464573194174,0.380063086475059,-0.207224300184079,-0.0230997554037914,0.285000757144668,1.05422631358873,0.0954064652339122,0.174528834032276,-0.172126973063181,0.0906115550759502,-0.595893463897173,-0.636072946713877,-0.00710384078995335,0.322008068683542,0.0804502236201969,-0.0518801605626124,0,0.521814621354021,-0.307698822888805,0.0850246022018425,-0.125929250986557,-0.15895574245635,-0.0811515619067229,0.0663582713686765,0.071328544478015,-0.661386107493321,0.0028709952053436,-0.0306098145735685,-0.0256481027906207,0.0206910507264281,-0.0310329089868537,0.254579608222847,0.0518100894374548,0.172428346192652,-0.174825337821888,-0.0383914358622951,0.0317568196981192,-0.218850394081697,-0.162965440105356,-0.15503786789945,-0.150130917476287,-0.0900396355672265,0.0258284685198056,0.2022422758973,0.23852130061619,0.0179563365111443,-0.207996012073013,-0.548284767575444,-1.03809275368071,0.039660091084076
"21",-0.05172001815984,-0.123596007394165,-0.00161271965823859,-0.250494926949343,-0.154789197867394,-0.368755963170541,-0.32096786226781,-0.727823542791971,-0.30624118155316,0.0563313207000455,0.137261006778377,0.00423343938077246,-0.0843487285690419,0,-0.153337920362958,0.176506475173389,-0.0219887113664389,-0.132863970734728,0.0731665572208019,0.0109596588990372,0.744180749877217,-0.165662006922039,0.0257999628632371,-0.183253046928903,0.0534577211774493,-0.126700807637776,0.127092877909999,-0.173699852196654,0.0621738648878747,-0.0870805750030341,0,-0.267693213544558,0.25962876895925,-0.0221395717201783,-0.124386241689198,-0.355923896223708,-0.0185016834545094,-0.125216762584112,0.0258125122275473,-0.475894090243204,-0.0209742957373911,-0.0386183250575404,-0.0294758590648379,0.08601354487453,-0.0843035538189626,-0.175923521940577,-0.054100222180254,-0.171089931986136,-0.221778770337796,-0.104252790216237,-0.000711588705465342,0.129371462812057,-0.00171330139714277,-0.0617202273033115,-0.153467408351358,-0.191349998174905,-0.0867848576327194,-0.0905753704885005,0.00254439336753828,-0.0195439499978601,-0.10573749580405,-0.0732021064567592,-0.00389334510502806,-0.00321565619525478
"22",0.00292225068573026,-0.0789881506746546,-0.0170652874076494,-0.13671852576403,-0.0785396419356586,-0.121650567867577,0.0510922120610746,0.144444101323036,0.240609102982038,-0.0355205599328858,-0.136431258485799,-0.0180311566959704,-0.00748869771588907,0,0.0348394996304881,-0.142405796593443,0.0575257610671,-0.0384600295128004,-0.0393060885364644,-0.00981624687704548,-0.0356245332319693,1.30434249894865,-0.0794194968009951,0.0548772123879683,0.0944517082882563,-0.000819074595406173,-0.0172740402176917,-0.152707883729969,0.0651444360989648,0.0273707421664384,0,-0.300714720134545,0.0243159370551707,0.0181369447041393,-0.0178041494991169,-0.0511521843913185,-0.0831486597527567,-0.022840897159864,-0.019316391499838,-0.0300036042774982,1.11146016876524e-05,-0.00939950138597422,0.0164532523813137,0.0167157810232911,0.0182829788231495,-0.0202474872544487,-0.0398724969731868,-0.0507269726350118,0.0865107909376753,-2.05630449879283e-06,-0.00348111056177221,-0.0390073930539362,-0.038705265844477,0.00233777198512061,0.0156238579942074,-0.0371195282115631,0.0108726618921798,0.00344620175929204,0.00982109802977311,0.00127487409920797,-0.03902195670796,-0.228298997587702,-0.104464895696437,-0.0236463136159334
"23",-0.00725804939004827,0.11200604819361,-0.0289152929953072,-0.200793818218523,0.221191916748652,-0.122298366869669,-0.170600087792178,-0.136160289651182,-0.336115152722126,0.0306213744188295,-0.100501559886247,-0.0128728162100235,-0.0133839041102684,0,0.295388874561624,0.142803557068136,-0.127916712156276,-0.0249341262807713,-0.13325845573563,0.00440087290836011,0.00453548214165394,-0.16441895491837,1.17103033872555,0.179908896493334,0.162725006017418,0.0549013182929977,0.021179873461939,0.183864580706268,-0.125447597412341,-0.057206915063352,0,0.444572940917963,-0.0118189301764412,-0.0290457227304433,0.0797393130403192,-0.0128195832103338,0.040063718985922,0.0335265651901671,-0.000419328751077881,-0.0686891480713011,0.0087836137526694,0.022156493462049,-0.00506213339594931,-0.0947548767089377,-0.0233878872537803,-0.0176985393086277,-0.0565619205817672,0.0320318014054829,0.0808025557735438,0.0930543797325753,0.0046168270432068,-0.0633363073941465,0.0777425600187287,-0.0465787207939505,0.0927175011879051,-0.214503466002629,-0.0218070597792004,-0.0477404202771698,-0.000296489265660258,0.00343627291351609,0.0082759121925943,-0.0246734598813594,0.0869325400085743,-0.0272211737521391
"24",-0.00532663521961216,-0.00322692264600759,-0.0329052378145203,-0.0118558738952371,-0.0645262324906198,-0.107617998082563,0.0780268979993284,0.00811570147083843,0.185236704810898,-0.00109361617379199,-0.0530369279231929,0.0632264270416694,-0.00782271436150988,0,0.0695675012711163,-0.0818006345335766,-0.0744294547217664,0.00269410489923539,0.0119208164315452,0.0102681547981514,0.0404908766313388,-0.0464486287853281,0.0544338775824679,0.685721943070893,-0.036595040497544,-0.106471915945328,-0.0457337139648863,0.0777591751937086,-0.147616161383565,-0.0394721589230507,0,-0.0334234348362247,0.0715377479109132,0.0124095054929223,0.0206038425849715,0.0433740904744261,-0.012326783081209,-0.0833596107373434,0.00502267259348322,0.124004887440933,-0.00227606687642551,-0.0196561749837579,-0.00645329397511645,0.015759845865262,0.0145757133466762,0.0232623845133273,-0.0377673658714912,-0.0334999828239229,0.0732227310136832,-0.0185172194313536,0.00760167022313904,0.0672421935455743,0.00974870760584895,-0.0260902025550947,-0.0188062363011677,-0.046313615670544,-0.0124482726153059,0.0176434801449285,0.00104641195138401,-0.00307322937677478,-0.0649296277409802,-0.099913988359999,0.100299293733828,0.00330378229133515
