"","logFC","logCPM","F","PValue","Group"
"BIN2",-0.268822693522544,8.90668604633652,9.0306238660578,0.00470855894927457,"Down"
"PTGES3",0.0321063161024033,8.81049717679189,0.244354456133669,0.623955900127855,"None"
"RSRC2",0.113473779014294,7.49663611458944,1.00494794573149,0.322527481361115,"None"
"METAP2",0.219603443006411,7.34185826994466,5.27917529420781,0.027244357800294,"None"
"LTA4H",0.557826954966109,7.00042454547642,27.2222208075508,6.90982222885367e-06,"Up"
"ITFG2",0.400778373703766,6.88157636563892,17.1531102196828,0.000187817640063946,"Up"
"ARPC3",-0.201731117288744,9.7338805589282,12.065558003796,0.00130980406328817,"Down"
"VPS29",-0.115566661617762,7.30483666609851,1.37869741533528,0.247710304439075,"None"
"CDKN1B",0.12356315433796,8.0674038466035,1.22477383647834,0.275459635342236,"None"
"ARHGDIB",0.128488988551884,11.1862069846827,8.19742172423395,0.00682330746208949,"Up"
"SLC38A1",0.0953677654903704,8.20931392176779,1.16615119063438,0.287075339884649,"None"
"CPSF6",0.284799844363836,7.29212934257069,14.1334494149959,0.000578778571809608,"Up"
"KRR1",0.113728484664132,6.74135289454464,1.67162707261572,0.203932862002666,"None"
"GAPDH",-0.700727356014967,10.9520975433421,37.8568547056783,4.68674332427202e-07,"Down"
"CHD4",0.0766565866412373,6.89772446980867,0.492233948481212,0.487254766024954,"None"
"TPI1",-0.434098236285345,8.8874492650935,21.0607273633449,4.84229229242062e-05,"Down"
"C12orf57",0.50759372588143,10.1118285900852,51.5115597385919,1.50929879771065e-08,"Up"
"PTPN6",-0.0405165601759537,8.13770824030857,0.14596758862266,0.704571038649026,"None"
"LDHB",0.830989682693443,10.6391816527227,36.7295441380613,8.47184827661818e-07,"Up"
"COX6A1",-0.320511424079411,9.19110533986437,24.6482097987743,1.51926035972514e-05,"Down"
"SRSF9",-0.114458355882794,8.18166434589071,2.11650693504417,0.154020804929628,"None"
"FGFR1OP2",0.148893150055743,7.38744300937296,2.59338718269502,0.11567932639329,"None"
"BTN3A3",0.112627518711764,6.77818573776118,0.927184193643878,0.741724789042321,"None"
"RWDD1",0.0699785820749117,8.12833343411777,0.744589668946426,0.558022708114676,"None"
"CEP85L",0.370415792367025,7.10525105586582,13.1315030510175,0.00085541435988155,"Up"
"SERINC1",0.113784231636524,7.7565649503168,1.63055608777788,0.209459769111744,"None"
"HDDC2",0.188820825456644,7.05015033995846,2.8585652468677,0.0991674675040917,"None"
"STK38",0.0128817111539871,7.84614221758137,0.0113764494418836,0.915625713452113,"None"
"SRSF3",-0.0539628083056953,8.24607021999932,0.237364519152412,0.628945939392319,"None"
"BACH2",1.41103209730692,8.33868420530685,48.7131105264018,8.78202661006274e-08,"Up"
"SNX3",0.0973926379829221,8.04066041551359,2.09659088368306,0.167289681363541,"None"
"PHF1",0.296454188920833,7.24310603408313,8.71057862927475,0.00542362369951917,"Up"
"CUTA",0.431203168482623,8.74951495193014,29.5584190637685,3.47778191038695e-06,"Up"
"CCND3",0.20514725512633,9.59111758745868,4.30029180435892,0.0450252499943668,"None"
"COX7A2",0.0157159313729737,8.99665912538973,0.0649345220213217,0.800249496852579,"None"
"SENP6",0.0486091311613065,7.57211426945116,0.301965630239064,0.664566568747526,"None"
"PRPF4B",-0.144601648083311,7.71744638297892,2.82686777867085,0.1009926170096,"None"
"HSPA9",0.0258785988485674,7.57346010376006,0.0916855469992609,0.822722592488803,"None"
"GZMK",-3.18859963428959,8.87845997302564,69.6716053682186,2.82474965022394e-09,"Down"
"IK",0.0374897454201836,8.35373509830211,0.311811048896718,0.579882934003235,"None"
"ITK",0.669133079170535,8.6884577351096,35.1508465766973,8.03728231508528e-07,"Up"
"CLINT1",0.0299231077992504,7.1160970075101,0.0942647188383158,0.972434479327461,"None"
"CCNG1",0.390913043229438,7.40085536460032,16.0322305111862,0.000282764471622319,"Up"
"SUB1",-0.347860086567031,9.03315373790949,18.535883688553,0.000114860271447423,"Down"
"FAM172A",-0.15067373158131,7.20072650779122,3.16317338703365,0.0834075873099553,"None"
"LNPEP",0.198067507994103,7.83598435021869,5.36971960563076,0.0260372714641582,"None"
"SKP1",0.0322251356863959,9.31856131920243,0.236560100460107,0.62952604228237,"None"
"PPP2CA",-0.235411424498665,7.32301789191323,6.90375843838674,0.0123815610847036,"Down"
"NR3C1",-0.412552253691788,7.46414598813129,16.077731304433,0.000278053734873517,"Down"
"MACROH2A1",-0.0969074652423662,7.29555552425511,0.638238250554398,0.429369712965714,"None"
"CSNK1A1",0.153085360988743,7.80763805495429,4.07866120789941,0.0776443167202126,"None"
"ATP6V0E1",-0.0143306420767767,8.73834493402065,0.0540742737522404,0.817381358707704,"None"
"FAM162A",0.4474810745488,7.26074820701554,22.9134109493978,2.63629715356293e-05,"Up"
"UBE3A",0.0788198606243469,7.29124295760027,0.796497451294178,0.377821833915853,"None"
"RNF7",-0.335383581312747,7.53280210610038,18.8547927288026,0.000102744592148285,"Down"
"XRN1",-0.135188774011507,7.62196670138391,3.2174785078462,0.0917353179542345,"None"
"ACAP2",-0.19415375967099,7.91720259419126,7.4326690813875,0.00967439134933207,"Down"
"GNAI2",-0.376913264894559,9.0111747598756,30.4926386657077,2.66165032155627e-06,"Down"
"FXR1",0.308450456870874,7.56050062650132,11.0202529653004,0.00201147356142994,"Up"
"CBLB",-0.656812339424101,7.84465736111394,33.1767777914507,1.26067093173299e-06,"Down"
"BBX",-0.127297035001136,7.36383973549641,1.6813576089628,0.20264957926308,"None"
"CISH",1.00526213595189,7.17456808852955,11.1258442303735,0.00229241391517131,"Up"
"ABHD14B",0.190828531883789,7.61881447537119,3.83537407615695,0.0576348505253313,"None"
"FOXP1",0.993869685197327,9.3057514758212,68.8634010366354,8.62023697715963e-10,"Up"
"EIF4G1",-0.0396296076351227,7.1472713941268,0.185033097255063,0.669539797804618,"None"
"SPCS1",0.0942650687981389,8.71728253937736,2.34700303425919,0.380244815083203,"None"
"EEF1B2",0.786719499619221,11.9539275728135,65.8776351350931,8.69878179021403e-10,"Up"
"DGUOK",-0.0597873007363555,7.42173842142876,0.498684515505648,0.942402885362189,"None"
"MOB1A",-0.153790471834885,7.6271125316953,3.98788400825837,0.0531083270423965,"None"
"NCL",0.0803908110089577,9.82617673390942,1.16695909779257,0.286910967034481,"None"
"ZAP70",-0.225780998731336,8.67309459457987,8.27292245028083,0.00659516604242159,"Down"
